stimulus,trustworthy,attractive,dominant,smart,age,gender,weight,typical,happy,familiar,outgoing,memorable,well-groomed,long-haired,smug,dorky,skin-color,hair-color,alert,cute,privileged,liberal,asian,middle-eastern,hispanic,islander,native,black,white,looks-like-you,gay,electable,godly,outdoors
270,49.60215054,59.56756757,46.43243243,49.94871795,25.02631579,68.91428571,41.43589744,68.48484848,42,51.82857143,46.92307692,28.74418605,72.57142857,28.30769231,41.19444444,38.64864865,11.66666667,24.68571429,45.80555556,41.30555556,61.43589744,48.48571429,2.257142857,10.16216216,9.525,5.8,5.486486486,3.787878788,95.47058824,30.41463415,50.89189189,50.75,52.80555556,90.77777778
271,70.17171717,78.97058824,42.70588235,64.75757576,35.05555556,6.162162162,33.13888889,76.19444444,80.47368421,59.12121212,78.44444444,48.54054054,86.17142857,72.16216216,25.44444444,10.62857143,9.153846154,8.457142857,74.12121212,69.16666667,67.21052632,47.45714286,2.666666667,7.171428571,9.564102564,4.972972973,5.205882353,4.147058824,97.1,21.76315789,17.75,76.37837838,68.97058824,9.916666667
272,37.85,30.39393939,73.66666667,34.79487179,53.97142857,94.31428571,68.92105263,48.76315789,43.02564103,28.97142857,41.64705882,60,34.87878788,16.44444444,42.78947368,34.07317073,25.96969697,46.09090909,51.55263158,13.25,38.2,34.38461538,5.28125,50.47368421,46.57142857,24.7027027,30.21621622,8.857142857,77.85,21.56756757,25.5,32.78125,50.94736842,35.48648649
273,70.73958333,54.22857143,33.28571429,59.26470588,30.02777778,16.47368421,54.28571429,71.8,86.05555556,53.59459459,78.55263158,43.26829268,71.91666667,71.15,19.38235294,61.21621622,7.911764706,62.11111111,63.22222222,47.68421053,48.71428571,64.36842105,4.631578947,14.27027027,16.15789474,7.083333333,11.80555556,3.487179487,95.58064516,29.97297297,40.88571429,49.63157895,65.05263158,42.10526316
274,58.59793814,52.37837838,58.575,73.14705882,42.6875,86.02702703,59.02941176,57.54545455,46.6969697,35.74285714,44.88888889,34.34285714,75.02857143,7.212121212,47.86486486,40.89189189,28.81081081,76.875,53.75609756,33.08108108,56.47368421,49.38888889,75.23684211,37.5,40,60.56410256,39.68571429,11.17647059,27.67647059,23.57142857,30.07692308,68.11111111,62.94594595,92.87179487
275,46.93939394,52.82352941,60.03030303,43.27027027,32.64864865,75.02857143,44.78378378,47.61111111,59.15384615,32.78947368,67.17142857,60.35135135,72.37142857,22.45714286,53.40625,28.25714286,60.925,84.10810811,60.26829268,49.38461538,41.92682927,66.51351351,37.94736842,78.67567568,79.3902439,63.27906977,57.28205128,65.52777778,3.333333333,12.83333333,51.91428571,32.47368421,48.27777778,29.92105263
276,49.27173913,56.52777778,51.325,73.84615385,31.64864865,68.28571429,35.55555556,56.45945946,36.05128205,39.90625,44.65789474,38.4,80.94285714,24.19444444,33.34285714,58.25641026,26.125,81.42857143,59.82352941,39.47368421,66.8974359,33.02631579,26.39393939,49.11428571,56.8,30.1,38.65714286,11.24324324,49.65789474,21.45714286,46.59459459,64.32432432,47.17647059,4.147058824
277,51.27835052,77.2,58.56410256,66.3030303,27.78947368,80.29411765,36.48648649,68.57575758,49.42105263,57.41025641,50.86486486,46.37142857,67.27777778,25.56756757,56.2972973,27.23076923,8.5,61.36111111,62.4,52.10810811,71.41025641,41.25714286,3.842105263,15.40540541,23.02631579,6.923076923,9.777777778,3.416666667,96.4,33.32432432,52.05714286,66.94117647,51.4,3.923076923
278,48.52808989,42.39393939,58.03030303,55.23529412,51.91891892,40.32432432,33,61,48.25714286,41.39393939,36.48571429,34.93939394,63.55263158,35.13888889,55,50.38888889,14.22222222,44.41666667,51.38888889,21.44117647,43.97142857,52.4,3.558823529,12.48648649,18.89189189,8.184210526,15.20588235,4.638888889,93.43589744,18.88235294,67,60.58823529,49.79487179,90.77777778
279,31.51578947,50.08108108,77.2972973,36.66666667,44.48571429,91.18421053,46.32352941,61.02702703,25.17647059,38.17142857,32.25714286,41.45454545,44,22.22222222,54.66666667,20.37142857,35.82926829,75.05128205,55.52941176,28.97297297,45.25714286,35.66666667,7.375,43.35294118,51.83333333,22.27027027,24.54285714,10,73.32352941,27.45454545,25.26470588,50.05882353,38.18181818,60.13513514
280,65.96938776,64.05405405,52.02777778,73.17142857,44.11111111,17.97297297,44.81081081,78.37837838,71.71052632,60.88235294,69.29411765,38.94736842,86.16666667,41.77142857,35.28571429,24.84210526,11.94736842,41,69.05882353,52.91428571,67.69444444,40.02857143,0.941176471,9.617647059,15.64864865,6.714285714,6.314285714,4.21875,97.16666667,24,33.11764706,79.88888889,73.26470588,8.763157895
281,58.20879121,80.73170732,46.75,54.97368421,24.7804878,11.39473684,37.2,51.41666667,43.16666667,35.36363636,47.47222222,51.61111111,87.12820513,69.08108108,47.5,7.243243243,24.92105263,83.26470588,48.74285714,72.61764706,66.88636364,66.23529412,83.33333333,23.08571429,43,59.47058824,40.39393939,7.216216216,13.94285714,20.42105263,19.6969697,49.66666667,54.48571429,21.72222222
282,41.82417582,50.82857143,59.025,47.05555556,28.54285714,28.08333333,52.17142857,48.1875,29.88571429,34.76923077,35.84615385,48.02564103,73.05263158,29.88235294,60.90909091,26.5,14.14285714,46.375,52.10810811,37.91891892,46.36111111,67.24324324,45.11428571,29.19444444,35.26315789,39.34210526,35.75,3.911764706,58.44736842,18.25641026,69.54054054,45.81818182,31.89189189,32.65
283,44.12222222,43.02702703,65.52777778,68.42424242,54.11428571,86.94285714,56.45945946,71.13513514,40.43243243,46.8,42.51428571,35.02564103,77.13888889,12.57142857,46.4,46.36842105,22.55555556,35.51428571,51.47222222,24.08108108,66.46153846,31.02941176,8.594594595,28.58064516,33.78787879,14.61111111,15.64864865,7.25,89.64864865,30.61111111,27.27777778,75.15789474,58.13888889,28.65789474
284,59.21212121,64.45714286,31.4,44.47058824,17.61538462,42.91428571,33.05555556,60.94444444,68.44736842,38.80555556,63.51428571,47.09090909,71.9375,40.24242424,33.13513514,29.10810811,25.33333333,85.88235294,67.97142857,59.60526316,49.65853659,60.76315789,12.94871795,40.52631579,52.28947368,34.08823529,37.72972973,7.34375,69.86486486,25.93548387,46.25,17.88888889,56.625,12.41666667
285,52.84693878,65.85714286,35.29268293,36.8974359,16.45714286,10.20588235,34.36585366,46.57142857,19.29411765,40.16216216,31.94871795,63.52941176,84.2972973,70.71875,31.36111111,23.31428571,4.75,5.742857143,21.21052632,66.33333333,52.86486486,58.47222222,12.2,10.47222222,9.552631579,6.675675676,5.432432432,3.641025641,84.375,23.81578947,26.22222222,13.02857143,42.16216216,64.24324324
286,76.23655914,67.51351351,18.77777778,43.15789474,10.55555556,70.375,34.51282051,70.95121951,69.33333333,45.09302326,70.74358974,37.28205128,72.39473684,21.10526316,14.51351351,29.9,11.94594595,69.85714286,65,69.80487805,54.75,51.24242424,4.15625,30.4,30.40540541,11.15384615,17.75675676,3.205128205,89.12820513,22.13888889,25.45714286,11.23684211,61.83333333,95.97222222
287,31.75555556,31.87878788,71.94594595,40.64705882,48.6,84.36111111,73,58.82352941,22.7027027,39.61111111,22.8,36.17647059,63.61111111,17.59459459,64.46153846,48.10810811,21.12820513,58.10526316,41.93939394,12.69444444,47.28571429,32.05405405,8.368421053,34.86111111,46.34285714,21.02777778,24.56756757,3.384615385,78.48571429,24.53846154,33.39473684,47.5,58.48648649,57.5
288,52.55,59.28947368,57.61764706,52.94444444,34.80555556,82.97222222,62.07894737,59.69444444,57.62162162,44.62857143,59.025,32.66666667,68.28205128,23.14285714,50.94444444,31.81578947,22.78571429,81.23076923,62.61111111,43.08108108,57.71428571,48.16216216,23.06060606,61.11111111,62,37.61111111,34.02777778,9,71.33333333,28.90243902,40.28205128,64.725,60.72727273,66.42105263
289,73.27083333,77.02631579,39.34210526,62.02702703,27.70731707,14.51351351,42.73170732,57.38235294,66.61764706,44.89189189,65.33333333,51.51612903,79.81081081,60.11111111,31.2,15.3,46.88235294,83.05263158,68.02564103,76.30769231,49.66666667,66.28571429,58.52631579,67.23529412,82.38461538,67.81578947,63.8974359,40.20588235,17.48780488,17.47368421,24.52941176,49.04878049,66.28947368,84.24242424
290,40.78125,41.56410256,70.44736842,63.36842105,52.5,86.65625,47.46341463,69.32432432,26.48571429,51.02564103,28.85365854,38.33333333,61.675,4,59.73529412,50.71875,17.86111111,19.96774194,42.69230769,16.94444444,58.08108108,40.79411765,5.184210526,31.63157895,19.90625,6.805555556,13.6,4.555555556,88.17073171,31.8974359,35.08108108,57.14705882,40.84210526,96.44444444
291,51.55208333,34.225,34.94594595,44.72972973,33.8,75.27027027,66.82051282,47.67647059,59.5625,32.43589744,58.81818182,55.25714286,41.14634146,58.75675676,34.21052632,72.80487805,15.59459459,58.94594595,55.79411765,27.25714286,41.90322581,65.76315789,13.05555556,24.82352941,34.88235294,23.32352941,31.28947368,3.638888889,86.21052632,31.68421053,67.08823529,29.37837838,40.2,92.20588235
292,70.72527473,53.97435897,45.56756757,67.21212121,41.66666667,25.51428571,42.47368421,67.70588235,70.94444444,50,62.2195122,33.33333333,73.92105263,33.40540541,24.61538462,31.25,8.236842105,15.55,65.71794872,43.61111111,54.80555556,50.23255814,2.789473684,7.885714286,9.054054054,5.25,9.756756757,3.03030303,88.94594595,29.97435897,57.25714286,67.17647059,66.10810811,95.86486486
293,53.4,55.890625,60.2,52.68292683,46.02857143,84.88571429,51.71052632,63.85294118,51.85294118,48.48717949,50.20512821,31.77142857,59.26315789,24.38461538,38.75675676,28.88235294,33.47058824,81.34210526,60.54285714,32.7027027,59.3125,36.35294118,6.942857143,36.85714286,42.93939394,13.31578947,22.60526316,5.242424242,80.625,30.05555556,27.20588235,59.70588235,57.39473684,9.105263158
294,57.42696629,64.12280702,47.70588235,43,25.7027027,16.24324324,41.05555556,47.58333333,57.03030303,27.76923077,68.04878049,72.37837838,79.88571429,72.10526316,27.61538462,31.33333333,23.61111111,45.82352941,60.14285714,60.11764706,46.44117647,83.45945946,64.56410256,15.97368421,19.28571429,37.94594595,22.55,3.56097561,61.46153846,20.35135135,50.78378378,27.28205128,36.84848485,61.05714286
295,55.96842105,52.34782609,50.89473684,44.82051282,40.34285714,77.62162162,54.45454545,64.72727273,61.26315789,47.11764706,58.43243243,33.79487179,66.52631579,25.5,29.23255814,41.87878788,12.16666667,60.34210526,61.73684211,34.85294118,55.62162162,41.08108108,3.105263158,13.825,15.28571429,10.7804878,9.631578947,3.108108108,92.05263158,34.08108108,39.18918919,61.44444444,61.6,33.725
296,62.82608696,61.4,43.425,63.17142857,33.94117647,78.55263158,45.29268293,55.08108108,77.57894737,35.86111111,66.43902439,44.11428571,71.72727273,25.12820513,31.9,46.6969697,10.13513514,82,67.43243243,40.91176471,53.34375,54.51428571,80.15789474,15.59459459,17.44117647,53.22222222,28.94594595,4.081081081,32.7,29.17948718,45.27027027,67.71794872,63.91666667,91.94871795
297,68.23076923,56.47540984,39.91428571,63.97435897,31.56097561,45.02702703,31.30555556,53.02941176,86.14634146,41.52941176,77.46153846,52.02857143,67.02702703,35.55263158,17.97297297,45.31428571,25.34210526,85.05405405,75.05128205,52.64705882,46.5,74.22222222,23.1025641,35.38888889,53.52777778,30.25714286,33.775,8.457142857,66.90322581,24.08108108,69.66666667,57.51282051,44.02941176,11.66666667
298,72.94623656,63.7,13.64864865,34.82857143,6,16.56410256,44.69444444,49.02777778,43.56756757,20.2,33.5,46.11428571,69.24324324,67.45714286,18.42857143,13.34285714,15.14285714,73.05263158,28.925,76.91666667,38.33333333,57.85714286,89.625,15.26829268,24.56756757,56.97058824,41.53658537,6.388888889,19.03030303,14.57894737,21.02857143,6.916666667,62.28571429,61.05
299,38.25,34.35087719,55.87096774,47.41176471,48.51282051,37.77777778,75.1627907,41.9,24.47368421,26.27272727,22.73684211,49.02777778,56.58333333,40.41666667,43.83333333,47.97368421,39.48648649,69.18918919,42,13.82352941,28.37142857,52.25,45.71428571,54.97222222,70.11428571,64.05555556,66.43181818,23.75,21.87878788,17.07142857,54.4,45,63,32.62162162
300,43.8172043,47.20338983,66.69444444,56.22222222,55.8,86.58333333,42.05882353,68.78125,42.40540541,57.72222222,43.65853659,37.54545455,70.5,23.04761905,42.6,27.3030303,17.43243243,48.07142857,54.75,22.97297297,58.82352941,51.97142857,7.414634146,34.24324324,40.66666667,15.38235294,19.13888889,2.342105263,78.7027027,30.79487179,35.05555556,68.94117647,48.10810811,10
301,64.80681818,71.05263158,53.42105263,51.58823529,31.21621622,89.09090909,48.15789474,67.97368421,72.89189189,53.55263158,72.43243243,40.05555556,57,24.58974359,27.58974359,26.23529412,22.94594595,81.77142857,67.64705882,53.85714286,59.66666667,53.13157895,16.24324324,60.16666667,53.75,17.57894737,21.59459459,5.918918919,72.65789474,38.51282051,35.62162162,57.15789474,57.08333333,79.28947368
302,50.74444444,35.27868852,64.02857143,59.11428571,56.85294118,60.37142857,68.25714286,49.97368421,41.57142857,30.41025641,34.07692308,39.35294118,65.22222222,30.80487805,49.86486486,33.97297297,15.25714286,74,47.14285714,18.05714286,55.75675676,38.71052632,14.05555556,27.85365854,44.82051282,30.92307692,43.5,4.743589744,80.37837838,22.48484848,62.025,53.65789474,58.42424242,93.23076923
303,69.43010753,66.65,32.58823529,56.44444444,24.65714286,19.51515152,41.35135135,54.6,75.51282051,35.94444444,78.16666667,47.02564103,72.07317073,57.27027027,25.94736842,26.25714286,11.63157895,61.75,73.26470588,62.70588235,49.78378378,70.95,45.90625,25.57142857,37.39393939,38.78947368,24.22222222,4.257142857,61.67567568,29.43589744,42.28571429,52.72972973,54.35897436,80.11111111
304,65.8021978,42.38709677,45.275,59.11111111,61.21621622,21.14285714,70.16666667,75.15,67.97619048,52.26315789,60.35,36.44444444,70.80487805,54.32352941,22.88888889,33.23684211,13.20588235,16.45714286,68.275,29.39473684,57.18918919,33.30555556,5.135135135,6.3125,8.189189189,6.621621622,6.351351351,2.277777778,92.13157895,24.65789474,24.51351351,68.54545455,82.39473684,33.44117647
305,62.10344828,78.04615385,32.86111111,44.42857143,21.2972973,9.5625,31.52631579,39.43181818,53.34285714,38.78787879,54.94285714,73.09090909,89.55,41.05263158,29.26315789,41.42424242,10.36111111,17.97058824,54.41176471,74.44117647,56.51351351,83.70967742,91.11428571,9.179487179,6.323529412,34.13157895,12.24390244,3.757575758,29.82352941,17.22857143,44.57894737,24.15,34.44444444,32.26315789
306,53.2247191,41.03278689,56.18918919,53.64864865,38.16216216,79.88888889,55.17948718,37.45714286,51.68421053,25.42105263,45.575,57.68571429,43.325,25.71428571,47.27272727,56.4,50.97222222,78.44117647,57.89189189,29.22222222,36.7027027,65.75,48.15151515,86.26315789,57.47058824,32.68292683,33.43243243,25.18918919,18.02631579,29.23255814,43.43243243,41.97142857,68.45945946,66.825
307,62.42857143,74.50877193,42.25,49.32352941,25.26470588,14.27027027,37.80952381,48.10526316,57.48484848,31.48387097,66.84615385,58.24324324,82.97368421,76.64864865,19.42857143,19.61764706,15.725,69.70588235,60.075,67.71428571,58.54285714,65.59375,75.02941176,28.08333333,56.67567568,58.22222222,41.28947368,8.56097561,28.94117647,25.68571429,28.48780488,44.14285714,63.21212121,46.5
308,67.2826087,56.38333333,49.42857143,54.94736842,31.14705882,42.28947368,44.39393939,49.30769231,78.51282051,28.94285714,71.46511628,47.97222222,73.425,26.3902439,25.05263158,21.625,38.67647059,62.39473684,74.66666667,57.51428571,42.05405405,76.66666667,24.91428571,61.75,74,50.55263158,53.25641026,33.80555556,44.125,26.39473684,62.57575758,53.59375,55.51515152,40.37142857
309,44.39130435,33.671875,60.05128205,49.2,63.52777778,80.56756757,55.73684211,57.48571429,28.33333333,39.47222222,26.79487179,34.11428571,59.28947368,27.31111111,39.71794872,55.04878049,14.15625,10.94285714,50.55882353,10.08571429,44.51515152,27.63157895,4.657894737,14.7027027,16.25,8.888888889,15,2.971428571,91.41176471,28,43.45945946,49.96969697,47,96.75
310,48.65909091,36.77586207,68.28205128,68.05405405,59.92105263,88.14285714,73.81578947,60.53846154,32.25714286,44.35135135,45.08571429,49.2,70.97222222,13.86111111,45.19047619,34.22222222,78.05555556,60.5,48.02631579,20.34285714,37.14705882,67.55882353,7.878787879,55.71052632,21.2972973,23.26470588,11.25641026,92.26470588,9.942857143,10.69444444,16.31578947,77.5625,80.96969697,8.111111111
311,51.625,39.01694915,49.05,50.67567568,47.37142857,28.88235294,66.55,58.21621622,55.41176471,38.63888889,40.65714286,38.125,60.05555556,64.56756757,41.9,48.24242424,19.67647059,62.15151515,35.37142857,23.5,40.32352941,53.66666667,10.83333333,18.07894737,30.42105263,17.02702703,18.68421053,4.414634146,82.53658537,24.57575758,45.45945946,50.26315789,64.14705882,21.19444444
312,69.42696629,77.98305085,28.29411765,56.3,23.06060606,13.66666667,31.525,48.47222222,68.24324324,35.69444444,73.71052632,55.43243243,82.27027027,56.64102564,28.07894737,23.97142857,12.97142857,85.11764706,69.96969697,72.52631579,57.33333333,67.65714286,94.2,12.88095238,10.72727273,46.95121951,26.77777778,3.583333333,16.58536585,17.8,24.5,50.32432432,57.08571429,11.65714286
313,58.85555556,64.49152542,58,51.25,36.97222222,85.31578947,56.05405405,65.44444444,62.66666667,41.36111111,65.23684211,36.27777778,72.22857143,23.1025641,31.97058824,24.70588235,25.69230769,77.97435897,65.30555556,45.48648649,66.36842105,41.4,8.891891892,40.21621622,57.02857143,30.37142857,25.41666667,12.1025641,78.92682927,37.24390244,31.88235294,68.63157895,63.15,8
314,49.77272727,52.48387097,51.16666667,57,42.02564103,71.13888889,36.94444444,56.62857143,45.47368421,36.10810811,39.09756098,36.13513514,72.6744186,27.44736842,43.51612903,44.35,21.75,81.05555556,39.81081081,25.64864865,58.97058824,42.83333333,21.65789474,49,56.14705882,23.02777778,37.17142857,6.277777778,69.15789474,32.1,52.875,71.08333333,53.8974359,15.39473684
315,49.3655914,61.33898305,56.58333333,55.80555556,33.81578947,74,33.375,50.04761905,62.42857143,37.52941176,56.60606061,52.54054054,76.71794872,28.34210526,53.94871795,28.23529412,21.91891892,74.63157895,64.76315789,54.94594595,70.57142857,28.71428571,9.861111111,36.33333333,53.55,18.9,28.76315789,3.184210526,76.21621622,33.02564103,44.7027027,64.51219512,44.51351351,7.085714286
316,64.48387097,72.28125,43.67567568,52.5,36.24324324,18.48484848,52.63157895,60.17948718,79.55882353,49.34285714,73.86111111,51.79411765,80.83333333,77.71794872,20.97222222,18.15151515,33.55,61.13513514,76.88888889,67.47058824,53,54.86111111,36.20588235,52.5,77.21212121,48.52777778,34.23529412,19.18181818,48.7027027,24.91176471,21.81081081,60.325,72.54285714,56.82352941
317,79.56666667,63.98412698,16.94285714,33.13157895,4.486486486,48.08108108,45.33333333,58.5,52.15384615,28.65625,48.14285714,38.89189189,69.95238095,29.42424242,11.65789474,12.2,25.2,46.54285714,54.87878788,79.88888889,41.55882353,59.91891892,33.62857143,49.09090909,54.76315789,44.72222222,39.68421053,10.13157895,57.92105263,21.75,21.05882353,9.026315789,59.78947368,93.41176471
